customer_id,customer_name,gender,age,city,country,customer_segment,order_id,order_date,shipping_date,delivery_date,order_status,product_id,product_name,product_category,sub_category,brand,supplier_name,quantity,unit_price,total_amount,discount_percentage,shipping_cost,profit,profit_margin,warehouse_location,shipping_provider,delivery_time_days,customer_rating,review_sentiment,return_flag,product_views,add_to_cart_count,conversion_rate,repeat_purchase_flag,payment_method,sales_channel
CUST3808,Logan Holland,Male,44,Cape Town,South Africa,new,ORD022368,10-24-2023,29/10/2023,2023-11-07,pending,PROD648,NovaTech Smartphones,Electronics,Smartphones,NovaTech,PrimeSource,8,2454.9,19639.2,43.41,22.04,2263.66,11.53,Abuja,UPS,9,1.0,,Yes,1948,236,0.41,N,card,mobile_app
CUST7599,Charlene Brewer,Female,26,Cape Town,Kenya,returning,ORD022369,2024-05-21,05-25-2024,06-02-2024,cancelled,PROD720,Auralis Accessories,Electronics,Accessories,Auralis,NextWave,5,2295.43,11477.15,11.6,58.96,-1582.27,-13.79,Accra,DHL,8,4.0,neutral,No,4589,509,0.11,No,transfer,website
CUST6701,Jeffrey Griffith DDS,F,28,Accra,Ghana,VIP,ORD022370,2023-04-24,04-23-2023,2023-04-27,delivered,PROD461,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,,1,180.11,180.11,34.17,127.71,70.16,38.95,lagos,DHL,4,1.0,negative,No,2820,506,0.04,no,transfer,website
CUST3236,Kyle Wilson,Male,34,Nairobi,Ghana,new,ORD022371,11-03-2023,07/11/2023,13/11/2023,cancelled,PROD462,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,PrimeSource,6,201.94,1211.64,19.29,41.12,376.53,31.08,LAGOS,FedEx,6,2.0,positive,no,1006,135,0.6,No,cash,mobile_app
CUST6187,Kristin Jackson,M,34,Cape Town,Kenya,new,ORD022372,2022-01-16,17/01/2022,01-25-2022,cancelled,PROD857,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,GlobalTech,8,1987.52,15900.16,19.23,16.69,1418.7,8.92,Accra,FedEx,8,2.0,negative,yes,3692,3,0.22,no,card,marketplace
CUST7289,Monica Hanson,male,24,Accra,South Africa,returning,ORD022373,04-29-2024,04-28-2024,05-04-2024,cancelled,PROD641,Auralis Kitchen,Home Appliances,Kitchen,Auralis,,4,320.77,1283.08,18.69,47.39,72.9,5.68,Accra,GIG,6,,positive,no,2591,482,0.15,No,transfer,store
CUST8575,Kevin Jones,female,34,LAGOS,Kenya,returning,ORD022374,01/08/2023,08-04-2023,08-03-2023,delivered,PROD501,OmniCore Women Wear,Fashion,Women Wear,OmniCore,,8,58.93,471.44,28.27,109.4,65.51,13.9,Abuja,GIG,-1,1.0,positive,yes,2456,166,0.33,Yes,card,store
CUST1387,Amy Cummings,F,42,Abuja,South Africa,returning,ORD022375,10/06/2023,2023-06-10,06-16-2023,cancelled,PROD947,OmniCore Shoes,Fashion,Shoes,OmniCore,,6,76.49,458.94,5.54,40.32,36.7,8.0,LAGOS,DHL,6,2.0,positive,yes,566,33,1.06,Yes,transfer,mobile_app
CUST5791,Brian Salazar,M,24,Cape Town,Nigeria,returning,ORD022376,2023-10-01,10-05-2023,10-05-2023,Returned,PROD793,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,,4,673.45,2693.8,0.87,45.65,-308.86,-11.47,lagos,GIG,0,1.0,,N,3663,179,0.11,N,cash,store
CUST1532,Deborah Charles,male,31,Cape Town,South Africa,VIP,ORD022377,23/11/2024,25/11/2024,12-05-2024,Delivered,PROD651,HyperGrid Shoes,Fashion,Shoes,HyperGrid,NextWave,2,149.05,298.1,38.96,69.59,106.13,35.6,lagos,,10,,neutral,no,2636,189,0.08,yes,transfer,mobile_app
CUST2496,Timothy Kim,Female,21,LAGOS,Nigeria,new,ORD022378,2023-05-23,05-26-2023,2023-05-27,delivered,PROD147,NovaTech Men Wear,Fashion,Men Wear,NovaTech,SupplyHub Ltd,8,113.42,907.36,16.66,28.73,307.98,33.94,Abuja,UPS,1,1.0,negative,yes,1980,296,0.4,No,card,store
CUST3378,Diane Warner,F,49,Abuja,Ghana,new,ORD022379,2024-02-22,26/02/2024,03/03/2024,cancelled,PROD356,Zentrix Men Wear,Fashion,Men Wear,Zentrix,,2,277.52,555.04,58.02,108.2,-16.34,-2.94,lagos,,6,2.0,negative,No,4068,644,0.05,No,transfer,store
CUST1916,Ronald Bates,F,30,LAGOS,Ghana,new,ORD022380,2024-01-29,01-29-2024,2024-02-03,Delivered,PROD316,Auralis Shoes,Fashion,Shoes,Auralis,,2,144.74,289.48,56.86,112.0,18.62,6.43,Lagos,,5,3.0,,yes,3918,243,0.05,N,card,marketplace
CUST3003,Julia Patterson,Male,53,LAGOS,Nigeria,new,ORD022381,30/04/2023,2023-04-29,05-01-2023,delivered,PROD916,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,,5,127.99,639.95,40.51,74.84,167.66,26.2,lagos,UPS,2,5.0,negative,Y,2174,294,0.23,No,card,website
CUST8615,Tracy Rodriguez,M,43,lagos,Kenya,new,ORD022382,17/09/2022,09-18-2022,17/09/2022,returned,PROD834,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,GlobalTech,8,1044.77,8358.16,46.75,56.16,2934.0,35.1,Accra,UPS,-1,4.0,neutral,no,3525,641,0.23,No,cash,website
CUST7835,Donna Murphy,M,46,Accra,South Africa,returning,ORD022383,12-14-2024,2024-12-13,2024-12-12,Delivered,PROD453,Zentrix Men Wear,Fashion,Men Wear,Zentrix,,6,46.17,277.02,27.43,83.68,60.59,21.87,Lagos,FedEx,-1,2.0,negative,no,2377,231,0.25,no,wallet,store
CUST5706,Sean Bridges,Female,42,lagos,Nigeria,returning,ORD022384,18/07/2022,19/07/2022,07-25-2022,returned,PROD331,Auralis Men Wear,Fashion,Men Wear,Auralis,NextWave,5,48.09,240.45,58.48,64.82,64.36,26.77,LAGOS,DHL,6,5.0,neutral,yes,1305,19,0.38,Yes,transfer,mobile_app
CUST6588,Joanna Hill,F,38,Cape Town,Nigeria,new,ORD022385,01-22-2022,25/01/2022,29/01/2022,delivered,PROD481,OmniCore Men Wear,Fashion,Men Wear,OmniCore,PrimeSource,7,193.6,1355.2,38.77,32.94,84.0,6.2,LAGOS,,4,2.0,,Yes,800,131,0.88,N,cash,marketplace
CUST3639,Kyle Mccoy,Female,60,Nairobi,Nigeria,VIP,ORD022386,2024-10-13,2024-10-16,2024-10-21,returned,PROD560,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,NextWave,5,823.19,4115.95,9.03,57.03,713.29,17.33,LAGOS,DHL,5,4.0,positive,yes,1047,94,0.48,Y,transfer,store
CUST3158,Sheri Wright,F,25,Accra,Ghana,returning,ORD022387,28/06/2024,01/07/2024,30/06/2024,pending,PROD493,Auralis Consoles,Gaming,Consoles,Auralis,,2,250.61,501.22,8.09,132.12,131.89,26.31,LAGOS,FedEx,-1,2.0,negative,No,1657,103,0.12,N,cash,marketplace
CUST6626,Lindsey Bryan,F,20,Accra,South Africa,new,ORD022388,2022-09-24,09-25-2022,2022-10-05,pending,PROD935,OmniCore Cleaning,Home Appliances,Cleaning,OmniCore,SupplyHub Ltd,7,793.44,5554.08,30.47,124.22,1883.09,33.9,Abuja,FedEx,10,2.0,neutral,Y,471,73,1.49,no,cash,store
CUST8547,Christine Brooks,Female,37,Lagos,Ghana,new,ORD022389,2024-10-13,2024-10-12,18/10/2024,Delivered,PROD403,Auralis Accessories,Electronics,Accessories,Auralis,,8,833.35,6666.8,37.64,34.55,2148.47,32.23,lagos,,6,3.0,positive,Y,1276,100,0.63,N,cash,store
CUST1692,Tracy Butler,Female,44,lagos,South Africa,VIP,ORD022390,10/06/2022,15/06/2022,17/06/2022,returned,PROD817,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,GlobalTech,5,1449.65,7248.25,48.7,125.96,650.41,8.97,Abuja,GIG,2,2.0,neutral,yes,3659,556,0.14,yes,cash,mobile_app
CUST7911,Brandi Phillips,male,58,Cape Town,South Africa,new,ORD022391,06/12/2023,12-05-2023,12-13-2023,cancelled,PROD433,HyperGrid Accessories,Electronics,Accessories,HyperGrid,GlobalTech,8,874.91,6999.28,11.29,94.29,509.56,7.28,Abuja,UPS,8,1.0,,N,1759,149,0.45,N,wallet,store
CUST7571,Anna Brown,male,38,lagos,Ghana,new,ORD022392,2022-06-16,06-20-2022,06-21-2022,Returned,PROD877,Zentrix Accessories,Electronics,Accessories,Zentrix,NextWave,4,1042.02,4168.08,53.35,145.27,1527.51,36.65,lagos,GIG,1,2.0,positive,N,1013,56,0.39,no,card,website
CUST6538,Mrs. Ashley French,Male,30,Cape Town,Nigeria,VIP,ORD022393,2023-07-25,2023-07-26,07-25-2023,returned,PROD133,Auralis Consoles,Gaming,Consoles,Auralis,SupplyHub Ltd,4,1114.81,4459.24,11.77,140.77,30.14,0.68,lagos,,-1,2.0,positive,Y,1303,189,0.31,Y,card,store
CUST6326,Rebecca Austin,M,48,Abuja,South Africa,new,ORD022394,2022-07-09,07-12-2022,2022-07-16,pending,PROD101,HyperGrid Laptops,Electronics,Laptops,HyperGrid,,1,1589.07,1589.07,13.56,148.67,66.29,4.17,LAGOS,DHL,4,4.0,,Yes,2375,106,0.04,No,card,mobile_app
CUST6093,Evelyn Barr,F,30,Cape Town,South Africa,new,ORD022395,25/09/2024,25/09/2024,05/10/2024,cancelled,PROD494,HyperGrid VR,Gaming,VR,HyperGrid,GlobalTech,4,466.9,1867.6,13.71,73.5,282.93,15.15,Abuja,UPS,10,4.0,,no,2402,234,0.17,No,transfer,mobile_app
CUST3160,Barry Jackson,F,32,Cape Town,Kenya,returning,ORD022396,20/06/2022,06-19-2022,2022-06-19,pending,PROD159,Zentrix Women Wear,Fashion,Women Wear,Zentrix,,8,243.14,1945.12,8.18,16.41,365.3,18.78,Accra,GIG,0,3.0,,N,3968,383,0.2,N,transfer,marketplace
CUST2250,Jessica Hahn,female,32,LAGOS,Nigeria,new,ORD022397,2022-05-13,12/05/2022,05-21-2022,Returned,PROD427,OmniCore Men Wear,Fashion,Men Wear,OmniCore,GlobalTech,3,21.46,64.38,24.9,35.06,-8.07,-12.53,lagos,UPS,9,5.0,positive,Y,3844,288,0.08,no,wallet,mobile_app
CUST2707,Valerie Alvarado,female,43,LAGOS,Ghana,returning,ORD022398,2024-08-06,2024-08-11,15/08/2024,Delivered,PROD738,OmniCore Accessories,Electronics,Accessories,OmniCore,GlobalTech,3,2232.83,6698.49,26.8,52.45,-829.08,-12.38,lagos,DHL,4,2.0,,N,1485,147,0.2,Y,wallet,website
CUST7880,Collin Watts,M,37,Accra,Nigeria,new,ORD022399,2024-07-30,01/08/2024,2024-08-07,returned,PROD538,Zentrix Cooling,Home Appliances,Cooling,Zentrix,PrimeSource,6,1083.69,6502.14,25.94,23.98,1177.67,18.11,lagos,DHL,6,,positive,yes,2046,116,0.29,no,cash,website
CUST5355,Christopher Miller,Female,35,Cape Town,South Africa,new,ORD022400,25/05/2023,2023-05-26,06-05-2023,pending,PROD784,OmniCore Laptops,Electronics,Laptops,OmniCore,GlobalTech,5,1737.17,8685.85,56.06,70.94,3137.78,36.13,LAGOS,UPS,10,2.0,,Yes,2970,410,0.17,N,wallet,store
CUST9672,Jeffrey Carter,M,27,Abuja,Nigeria,new,ORD022401,10/12/2024,15/12/2024,2024-12-25,pending,PROD530,Auralis Smartphones,Electronics,Smartphones,Auralis,SupplyHub Ltd,4,2473.26,9893.04,48.76,87.94,19.86,0.2,LAGOS,DHL,10,4.0,neutral,Yes,1586,96,0.25,N,transfer,marketplace
CUST1852,Jason Allison,male,41,Abuja,Nigeria,new,ORD022402,2022-02-19,2022-02-23,2022-02-26,Returned,PROD601,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,GlobalTech,6,1148.28,6889.68,32.36,11.28,2041.38,29.63,Accra,UPS,3,,,yes,821,62,0.73,No,transfer,website
CUST1602,Harold Martin,Female,57,Lagos,Ghana,new,ORD022403,01-06-2022,01-09-2022,2022-01-10,pending,PROD449,NovaTech Shoes,Fashion,Shoes,NovaTech,,1,67.7,67.7,17.0,106.13,2.05,3.03,lagos,GIG,1,3.0,,Y,3296,345,0.03,no,wallet,marketplace
CUST6187,Marcus Vincent,Female,28,LAGOS,Nigeria,VIP,ORD022404,07-24-2024,29/07/2024,08-03-2024,returned,PROD639,Auralis Cleaning,Home Appliances,Cleaning,Auralis,SupplyHub Ltd,1,1100.43,1100.43,33.03,88.51,90.07,8.18,LAGOS,DHL,5,5.0,positive,Y,4934,597,0.02,Yes,card,mobile_app
CUST7860,Calvin Smith,Female,35,lagos,South Africa,new,ORD022405,2023-05-28,2023-06-01,2023-06-02,pending,PROD936,Zentrix Consoles,Gaming,Consoles,Zentrix,PrimeSource,2,254.63,509.26,6.34,47.78,50.58,9.93,LAGOS,DHL,1,1.0,positive,No,910,123,0.22,No,transfer,store
CUST2358,Robin Liu,male,51,Nairobi,Kenya,returning,ORD022406,03-13-2024,03-17-2024,03-21-2024,pending,PROD110,HyperGrid Accessories,Electronics,Accessories,HyperGrid,,7,1591.34,11139.38,16.1,114.66,4068.46,36.52,Accra,UPS,4,3.0,,No,4399,395,0.16,Y,wallet,mobile_app
CUST4732,,Male,42,lagos,Ghana,new,ORD022407,10/01/2022,2022-01-15,14/01/2022,Delivered,PROD491,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,GlobalTech,3,681.79,2045.37,32.19,123.32,390.79,19.11,Accra,UPS,-1,2.0,positive,yes,3616,316,0.08,No,cash,website
CUST1620,Timothy Vega,Male,59,Nairobi,Ghana,new,ORD022408,03-29-2023,30/03/2023,30/03/2023,Delivered,PROD795,Zentrix Accessories,Electronics,Accessories,Zentrix,PrimeSource,5,776.94,3884.7,49.25,109.98,-444.67,-11.45,lagos,FedEx,0,,negative,No,4515,105,0.11,N,card,website
CUST7429,Crystal Charles,Male,59,lagos,Nigeria,new,ORD022409,2023-12-02,12-06-2023,14/12/2023,pending,PROD434,NovaTech Consoles,Gaming,Consoles,NovaTech,,5,846.78,4233.9,0.13,147.22,629.19,14.86,lagos,UPS,8,4.0,positive,no,3151,447,0.16,No,cash,mobile_app
CUST2991,Jennifer Rodriguez,Female,40,LAGOS,Kenya,new,ORD022410,10-03-2022,10-03-2022,2022-10-05,cancelled,PROD157,Auralis VR,Gaming,VR,Auralis,PrimeSource,1,856.93,856.93,8.67,45.83,215.97,25.2,Accra,,2,2.0,neutral,yes,4589,528,0.02,no,card,store
CUST3508,Michael Young,F,63,lagos,South Africa,returning,ORD022411,2023-03-19,03-19-2023,03-24-2023,returned,PROD190,Zentrix Accessories,Electronics,Accessories,Zentrix,GlobalTech,7,2312.2,16185.4,51.61,18.35,5488.11,33.91,Abuja,GIG,5,4.0,,yes,1882,247,0.37,Yes,card,website
CUST6699,Benjamin Martinez,Female,32,Cape Town,Kenya,returning,ORD022412,03-28-2022,29/03/2022,2022-04-01,returned,PROD687,OmniCore Cooling,Home Appliances,Cooling,OmniCore,PrimeSource,1,1093.79,1093.79,43.93,30.06,-118.15,-10.8,Lagos,,3,5.0,negative,no,3641,124,0.03,yes,card,store
CUST7302,Tammy Evans,Female,56,Nairobi,Nigeria,VIP,ORD022413,06-03-2022,06-07-2022,09/06/2022,Delivered,PROD213,OmniCore Consoles,Gaming,Consoles,OmniCore,NextWave,8,835.71,6685.68,17.13,76.31,122.03,1.83,LAGOS,,2,2.0,,N,3736,297,0.21,N,cash,store
CUST9659,Kathy Marshall,female,58,lagos,Kenya,VIP,ORD022414,09/01/2023,2023-01-12,01-21-2023,returned,PROD756,Auralis Consoles,Gaming,Consoles,Auralis,SupplyHub Ltd,7,809.86,5669.02,2.43,32.34,1224.59,21.6,LAGOS,FedEx,9,5.0,neutral,N,4154,676,0.17,yes,cash,mobile_app
CUST3200,Richard Ortega,Male,49,Cape Town,Nigeria,new,ORD022415,04-09-2023,2023-04-13,2023-04-12,pending,PROD361,Auralis Kitchen,Home Appliances,Kitchen,Auralis,,2,1075.19,2150.38,49.96,104.27,657.48,30.58,Lagos,UPS,-1,5.0,neutral,yes,952,11,0.21,no,wallet,website
CUST4597,Mr. Christopher Solomon III,F,28,lagos,Ghana,VIP,ORD022416,16/01/2022,01-17-2022,24/01/2022,returned,PROD341,Auralis Accessories,Electronics,Accessories,Auralis,,3,2345.83,7037.49,12.31,79.49,-382.21,-5.43,Lagos,UPS,7,,positive,No,1572,78,0.19,No,cash,marketplace
CUST2704,Nicole Dennis,M,59,lagos,Ghana,new,ORD022417,2023-11-12,2023-11-15,2023-11-15,cancelled,PROD542,Auralis Laptops,Electronics,Laptops,Auralis,SupplyHub Ltd,7,411.13,2877.91,22.22,32.44,-144.37,-5.02,Lagos,FedEx,0,2.0,,N,1361,141,0.51,No,transfer,marketplace
CUST8206,Kenneth Anderson,F,63,Accra,Kenya,new,ORD022418,06-13-2022,2022-06-14,06-21-2022,Returned,PROD318,Auralis Cleaning,Home Appliances,Cleaning,Auralis,GlobalTech,7,1474.26,10319.82,16.68,40.71,-321.44,-3.11,LAGOS,DHL,7,4.0,positive,Yes,2504,288,0.28,no,transfer,marketplace
CUST1040,Angela Thompson,Male,34,LAGOS,Nigeria,new,ORD022419,2024-06-18,2024-06-18,19/06/2024,delivered,PROD960,Zentrix VR,Gaming,VR,Zentrix,NextWave,2,372.03,744.06,33.99,74.0,218.75,29.4,Abuja,GIG,1,1.0,positive,no,3362,187,0.06,N,card,website
CUST6133,Erik Hamilton,Female,33,Abuja,Kenya,returning,ORD022420,2023-06-14,14/06/2023,2023-06-22,delivered,PROD524,Zentrix VR,Gaming,VR,Zentrix,GlobalTech,1,415.96,415.96,6.22,84.48,76.0,18.27,Lagos,,8,4.0,neutral,no,1501,132,0.07,No,transfer,store
CUST6859,Melissa Mcguire,M,63,Lagos,South Africa,new,ORD022421,01/09/2024,2024-09-03,2024-09-06,delivered,PROD922,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,,4,848.69,3394.76,54.27,59.7,-445.31,-13.12,Abuja,GIG,3,3.0,neutral,N,596,5,0.67,no,transfer,mobile_app
CUST2155,James Adams,Male,49,Accra,Ghana,returning,ORD022422,05-05-2022,05-08-2022,16/05/2022,pending,PROD367,NovaTech Men Wear,Fashion,Men Wear,NovaTech,,7,126.97,888.79,19.01,54.87,108.62,12.22,Lagos,,8,3.0,negative,Yes,4623,567,0.15,No,card,website
CUST5564,Kimberly Peterson,Female,43,Accra,Kenya,new,ORD022423,26/04/2023,2023-05-01,03/05/2023,pending,PROD819,Zentrix Accessories,Electronics,Accessories,Zentrix,SupplyHub Ltd,1,768.55,768.55,29.28,68.95,233.7,30.41,lagos,GIG,2,4.0,positive,Yes,3261,97,0.03,No,card,mobile_app
CUST3641,Matthew Riley,M,47,Cape Town,Nigeria,returning,ORD022424,2022-02-23,23/02/2022,2022-02-25,delivered,PROD823,NovaTech Laptops,Electronics,Laptops,NovaTech,,5,1591.17,7955.85,41.9,116.87,875.12,11.0,Lagos,,2,2.0,negative,No,4715,919,0.11,N,transfer,website
CUST1034,Ruth Alexander,Female,63,Abuja,Kenya,new,ORD022425,25/06/2023,06-24-2023,06-25-2023,Delivered,PROD209,NovaTech Women Wear,Fashion,Women Wear,NovaTech,PrimeSource,5,41.51,207.55,45.42,117.46,48.88,23.55,Accra,UPS,1,,negative,No,3553,513,0.14,no,wallet,mobile_app
CUST3707,Sydney Patterson,Female,25,lagos,Kenya,new,ORD022426,01-20-2024,19/01/2024,01-19-2024,returned,PROD895,Auralis Laptops,Electronics,Laptops,Auralis,NextWave,2,222.74,445.48,20.63,92.04,43.77,9.83,Accra,,0,3.0,,Yes,4135,682,0.05,N,card,marketplace
CUST2625,Barbara Bennett,Male,60,Abuja,Ghana,new,ORD022427,07-17-2024,2024-07-22,08-01-2024,Returned,PROD769,Auralis Shoes,Fashion,Shoes,Auralis,NextWave,7,206.7,1446.9,46.59,138.2,53.36,3.69,lagos,UPS,10,,,N,421,63,1.66,No,wallet,mobile_app
CUST7649,Kayla Ellison,F,29,Abuja,Nigeria,new,ORD022428,2024-03-12,03-17-2024,2024-03-20,cancelled,PROD309,HyperGrid Kitchen,Home Appliances,Kitchen,HyperGrid,GlobalTech,3,1088.91,3266.73,45.03,35.28,842.56,25.79,lagos,DHL,3,,negative,Y,1612,147,0.19,no,transfer,mobile_app
CUST8332,Brittney Ayala,F,53,Accra,Ghana,returning,ORD022429,2022-01-26,01-31-2022,02-07-2022,returned,PROD197,OmniCore Cooling,Home Appliances,Cooling,OmniCore,PrimeSource,1,1339.07,1339.07,6.28,48.56,527.65,39.4,Lagos,,7,5.0,,N,2368,87,0.04,No,transfer,marketplace
CUST2671,Samantha Johnson,F,31,LAGOS,Ghana,returning,ORD022430,2024-09-08,2024-09-13,2024-09-18,delivered,PROD738,NovaTech VR,Gaming,VR,NovaTech,SupplyHub Ltd,6,463.06,2778.36,2.16,107.12,523.82,18.85,lagos,FedEx,5,2.0,positive,No,3782,420,0.16,No,card,mobile_app
CUST7507,William Perez,male,65,Nairobi,Nigeria,new,ORD022431,2023-10-04,10-06-2023,10-12-2023,pending,PROD241,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,SupplyHub Ltd,8,1164.32,9314.56,29.92,71.04,-493.61,-5.3,Accra,DHL,6,4.0,positive,yes,481,58,1.66,No,transfer,website
CUST5982,Mitchell Lucas,male,59,Cape Town,South Africa,new,ORD022432,07-01-2024,2024-07-01,07-03-2024,cancelled,PROD577,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,1,279.33,279.33,25.29,15.76,42.59,15.25,Abuja,DHL,2,2.0,neutral,Y,4907,354,0.02,no,wallet,website
CUST8229,Ryan Morris,male,25,Lagos,Nigeria,new,ORD022433,01/10/2024,2024-09-30,30/09/2024,Delivered,PROD185,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,PrimeSource,8,1212.46,9699.68,42.79,78.66,1245.36,12.84,lagos,GIG,0,3.0,,Yes,1518,214,0.53,No,cash,mobile_app
CUST4778,Michael Crawford,Male,48,Cape Town,Nigeria,new,ORD022434,2023-12-30,31/12/2023,31/12/2023,cancelled,PROD182,NovaTech Smartphones,Electronics,Smartphones,NovaTech,GlobalTech,3,1949.92,5849.76,35.66,116.06,768.12,13.13,lagos,FedEx,0,1.0,,No,2226,215,0.13,N,card,marketplace
CUST3343,Alyssa Richardson,male,38,Cape Town,Kenya,returning,ORD022435,09/11/2023,2023-11-08,11-18-2023,pending,PROD902,Auralis Accessories,Electronics,Accessories,Auralis,PrimeSource,3,2143.88,6431.64,15.79,93.76,131.47,2.04,LAGOS,UPS,10,4.0,positive,No,4451,557,0.07,Y,transfer,mobile_app
CUST1433,Joanna Collins,male,35,Lagos,Ghana,returning,ORD022436,2023-03-16,2023-03-15,03-24-2023,cancelled,PROD248,HyperGrid Gaming Accessories,Gaming,Gaming Accessories,HyperGrid,GlobalTech,2,772.95,1545.9,38.07,120.94,212.66,13.76,Abuja,DHL,9,4.0,negative,Y,3295,461,0.06,Yes,transfer,store
CUST1965,Paul Smith,female,48,LAGOS,Nigeria,returning,ORD022437,2023-10-27,27/10/2023,11-03-2023,pending,PROD924,Zentrix Consoles,Gaming,Consoles,Zentrix,SupplyHub Ltd,5,568.8,2844.0,36.63,82.11,-84.5,-2.97,LAGOS,GIG,7,3.0,,N,2398,167,0.21,yes,transfer,mobile_app
CUST2640,Sarah Newman,Male,21,Nairobi,South Africa,returning,ORD022438,10-28-2024,28/10/2024,2024-11-05,delivered,PROD989,OmniCore Men Wear,Fashion,Men Wear,OmniCore,,4,151.98,607.92,5.98,67.0,78.1,12.85,Lagos,FedEx,8,,positive,No,501,7,0.8,Y,cash,marketplace
CUST4729,Laura Wolfe,female,18,Cape Town,Nigeria,returning,ORD022439,05-19-2024,2024-05-20,29/05/2024,returned,PROD499,OmniCore Cooling,Home Appliances,Cooling,OmniCore,NextWave,7,680.86,4766.02,46.07,76.63,1219.12,25.58,lagos,DHL,9,4.0,,No,2575,69,0.27,No,card,mobile_app
CUST2022,Katie Bowman,M,42,Nairobi,Kenya,new,ORD022440,06/03/2023,06/03/2023,08/03/2023,Delivered,PROD265,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,,8,726.96,5815.68,56.1,55.2,1850.14,31.81,LAGOS,,2,4.0,negative,N,3187,203,0.25,N,cash,store
CUST8692,James Guerrero,F,42,Cape Town,South Africa,new,ORD022441,2022-05-17,05-18-2022,21/05/2022,Returned,PROD299,Zentrix Shoes,Fashion,Shoes,Zentrix,GlobalTech,1,253.27,253.27,0.65,66.66,98.62,38.94,Accra,FedEx,3,2.0,negative,Yes,1837,27,0.05,no,cash,mobile_app
CUST1221,Rebekah Cooper,female,34,Accra,Ghana,new,ORD022442,03/02/2023,04/02/2023,02-09-2023,cancelled,PROD873,Auralis Cooling,Home Appliances,Cooling,Auralis,PrimeSource,3,929.28,2787.84,16.49,11.49,-111.36,-3.99,Lagos,,5,3.0,,yes,2994,491,0.1,no,cash,store
CUST2751,Shannon Reynolds,Female,45,Accra,Kenya,new,ORD022443,04-10-2024,04-13-2024,04-17-2024,cancelled,PROD390,OmniCore Accessories,Electronics,Accessories,OmniCore,SupplyHub Ltd,4,1584.81,6339.24,51.99,106.6,-80.98,-1.28,Abuja,UPS,4,2.0,negative,No,4438,776,0.09,No,transfer,marketplace
CUST7830,Rebecca Thomas,Male,39,Abuja,Kenya,new,ORD022444,01/03/2024,03-05-2024,03-10-2024,cancelled,PROD222,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,NextWave,6,326.62,1959.72,58.12,67.83,651.41,33.24,LAGOS,UPS,5,2.0,,no,3785,593,0.16,no,wallet,mobile_app
CUST9249,Clayton Fletcher,male,31,Nairobi,Kenya,returning,ORD022445,2022-08-23,23/08/2022,22/08/2022,Returned,PROD424,NovaTech Shoes,Fashion,Shoes,NovaTech,NextWave,8,283.89,2271.12,39.84,147.58,28.43,1.25,Accra,FedEx,-1,5.0,,No,452,78,1.77,No,wallet,website
CUST7889,Erik Smith,F,25,Abuja,South Africa,VIP,ORD022446,03-02-2022,2022-03-02,2022-03-11,Delivered,PROD798,HyperGrid Accessories,Electronics,Accessories,HyperGrid,,7,338.94,2372.58,43.0,149.91,477.71,20.13,Lagos,,9,,positive,yes,2399,428,0.29,N,wallet,mobile_app
CUST5553,Charles Kramer,M,62,Cape Town,Nigeria,returning,ORD022447,26/08/2023,08-27-2023,2023-09-01,cancelled,PROD660,OmniCore Laptops,Electronics,Laptops,OmniCore,,1,2127.78,2127.78,54.62,58.23,-34.81,-1.64,Accra,GIG,5,5.0,,N,4483,443,0.02,No,wallet,website
CUST1986,Dustin Tanner,Female,64,LAGOS,South Africa,new,ORD022448,12-19-2022,24/12/2022,2022-12-23,Delivered,PROD918,HyperGrid Accessories,Electronics,Accessories,HyperGrid,,1,1565.11,1565.11,26.18,121.95,-212.47,-13.58,Abuja,,-1,3.0,positive,No,2419,392,0.04,No,card,mobile_app
CUST5882,Bobby Hayden,female,43,Nairobi,Nigeria,new,ORD022449,12/09/2022,09-16-2022,2022-09-16,Returned,PROD828,Auralis Consoles,Gaming,Consoles,Auralis,GlobalTech,3,481.11,1443.33,46.81,20.86,227.5,15.76,LAGOS,UPS,0,3.0,negative,Yes,1112,197,0.27,no,card,store
CUST2705,Jennifer Grant,female,40,Lagos,South Africa,new,ORD022450,05-08-2024,10/05/2024,05-11-2024,delivered,PROD240,OmniCore Cooling,Home Appliances,Cooling,OmniCore,NextWave,1,479.09,479.09,1.5,33.53,186.91,39.01,Lagos,UPS,1,,negative,no,4251,786,0.02,No,card,mobile_app
