customer_id,customer_name,gender,age,country,customer_segment,order_id,order_date,shipping_date,delivery_date,delivery_time_days,order_status,product_id,product_name,product_category,sub_category,brand,supplier_name,quantity,unit_price,total_amount,discount_percentage,shipping_cost,profit,profit_margin,warehouse_location,shipping_provider,Customer_rating,return_flag,product_views,add_to_cart_count,repeat_purchase_flag,payment_method,sales_channel
CUST3124,Glen Weeks,Male,54,Nigeria,Vip,ORD024560,10/15/2024,10/16/2024,10/22/2024,6,Returned,PROD325,Zentrix Cooling,Home Appliances,Cooling,Zentrix,NextWave,6,1310.09,7860.54,43.27,75.08,2134.75,27.16,Lagos,GIG,4,No,3928,9,Yes,Wallet,Marketplace
CUST9816,Mary Lynch,Male,56,Nigeria,New,ORD024561,6/8/2023,6/13/2023,6/13/2023,0,Returned,PROD379,Zentrix Men Wear,Fashion,Men Wear,Zentrix,PrimeSource,5,125.77,628.85,19.36,126.21,-83.45,-13.27,Lagos,DHL,3,Yes,227,25,No,Wallet,Marketplace
CUST9331,Jeffrey Burton,Female,35,Nigeria,New,ORD024562,7/22/2024,7/23/2024,7/29/2024,6,Returned,PROD437,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,NextWave,7,1065.46,7458.22,1.74,21.21,1183.94,15.87,Lagos,FedEx,1,Yes,428,69,No,Transfer,Website
CUST3887,Donald Jones,Male,35,Nigeria,Returning,ORD024563,5/13/2022,5/14/2022,5/15/2022,1,Returned,PROD208,Auralis Kitchen,Home Appliances,Kitchen,Auralis,GlobalTech,5,760.81,3804.05,34.48,14.01,349.98,9.2,Lagos,DHL,2,No,4572,758,No,Wallet,Mobile_App
CUST4527,Michelle Phelps,Male,55,Nigeria,Returning,ORD024564,5/9/2023,9/8/2023,9/16/2023,8,Pending,PROD510,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,PrimeSource,6,645.37,3872.22,54.34,124.2,802.18,20.72,Lagos,UPS,5,Yes,3205,261,Yes,Card,Marketplace
CUST2400,Kristie Humphrey,Female,34,Ghana,New,ORD024565,1/22/2022,1/24/2022,1/30/2022,6,Pending,PROD334,NovaTech VR,Gaming,VR,NovaTech,PrimeSource,7,485.08,3395.56,55.2,103.03,509.44,15,Lagos,GIG,3,No,3986,613,No,Card,Store
CUST6073,Brian Rogers,Male,43,Nigeria,Returning,ORD024566,11/5/2024,11/4/2024,8/11/2024,4,Returned,PROD333,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,GlobalTech,2,660.8,1321.6,41.19,116.56,462.74,35.01,Accra,UPS,0,No,4214,73,No,Wallet,Store
CUST3268,Dr. Sarah Matthews,Female,29,Kenya,Returning,ORD024567,7/23/2022,7/27/2022,8/5/2022,9,Cancelled,PROD493,NovaTech Accessories,Electronics,Accessories,NovaTech,SupplyHub Ltd,5,1749.35,8746.75,47.35,121.28,460.69,5.27,Accra,UPS,2,No,3897,44,No,Transfer,Store
CUST8595,Lisa Anderson,Male,63,Nigeria,Returning,ORD024568,8/1/2024,1/8/2024,8/8/2024,7,Returned,PROD234,OmniCore Kitchen,Home Appliances,Kitchen,OmniCore,SupplyHub Ltd,8,316.18,2529.44,19.36,148.44,-313.49,-12.39,Lagos,FedEx,1,No,4609,865,Yes,Transfer,Store
CUST7732,Anthony Orr,Male,19,Ghana,Vip,ORD024569,7/26/2022,7/30/2022,7/29/2022,-1,Returned,PROD647,Auralis Shoes,Fashion,Shoes,Auralis,GlobalTech,4,128.41,513.64,34.06,144.96,193.02,37.58,Lagos,DHL,3,Yes,4296,542,Yes,Transfer,Marketplace
CUST3705,Monique Garrison,Male,34,South Africa,New,ORD024570,9/18/2024,9/19/2024,9/22/2024,3,Pending,PROD204,Auralis Gaming Accessories,Gaming,Gaming Accessories,Auralis,SupplyHub Ltd,5,1141.29,5706.45,47.69,138.83,-158.73,-2.78,Lagos,UPS,0,No,119,6,No,Transfer,Marketplace
CUST1036,Mary Hunter,Male,42,Ghana,New,ORD024571,1/7/2024,1/12/2024,1/15/2024,3,Delivered,PROD311,OmniCore VR,Gaming,VR,OmniCore,PrimeSource,6,866.2,5197.2,30.33,60.28,-469.2,-9.03,Lagos,DHL,1,Yes,2945,346,No,Cash,Marketplace
CUST1526,Thomas Garcia,Female,50,Ghana,New,ORD024572,2/20/2023,2/21/2023,2/21/2023,0,Pending,PROD746,HyperGrid Shoes,Fashion,Shoes,HyperGrid,NextWave,6,176.15,1056.9,49.53,93.44,-122.84,-11.62,Lagos,UPS,2,Yes,546,27,No,Cash,Marketplace
CUST4928,Diana Bell,Female,43,Nigeria,Vip,ORD024573,9/24/2023,9/26/2023,4/10/2023,8,Pending,PROD928,OmniCore Women Wear,Fashion,Women Wear,OmniCore,NextWave,5,211.79,1058.95,42.67,48.37,-94.81,-8.95,Lagos,FedEx,4,Yes,2747,223,No,Card,Mobile_App
CUST6747,Kayla Johnson,Female,53,Kenya,Returning,ORD024574,5/29/2023,6/3/2023,6/3/2023,0,Cancelled,PROD664,Auralis Consoles,Gaming,Consoles,Auralis,NextWave,7,1042.89,7300.23,27.56,138.92,2471.34,33.85,Accra,UPS,0,Yes,2173,394,No,Cash,Store
CUST9404,Haley Campbell,Female,41,Ghana,Returning,ORD024575,9/5/2023,9/10/2023,9/14/2023,4,Cancelled,PROD668,OmniCore Accessories,Electronics,Accessories,OmniCore,NextWave,7,358.58,2510.06,18.78,14.75,-222.63,-8.87,Lagos,DHL,0,No,330,57,Yes,Transfer,Website
CUST2852,Amanda Stuart,Male,27,Nigeria,Returning,ORD024576,10/8/2023,8/13/2023,8/18/2023,5,Returned,PROD474,NovaTech Shoes,Fashion,Shoes,NovaTech,SupplyHub Ltd,2,239.1,478.2,13.33,84.91,38.38,8.03,Accra,GIG,3,No,3286,380,No,Cash,Website
CUST3278,James Lopez,Male,21,Nigeria,Vip,ORD024577,10/11/2024,10/10/2024,10/18/2024,8,Pending,PROD739,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,GlobalTech,1,832.57,832.57,21.12,38.31,187.93,22.57,Accra,DHL,3,No,2443,201,Yes,Card,Mobile_App
CUST7137,Matthew Neal,Female,38,South Africa,Returning,ORD024578,11/17/2022,11/21/2022,11/29/2022,8,Pending,PROD902,Auralis Gaming Accessories,Gaming,Gaming Accessories,Auralis,SupplyHub Ltd,3,954.63,2863.89,3.02,143.32,936.57,32.7,Lagos,DHL,2,Yes,1379,114,Yes,Cash,Mobile_App
CUST4680,Lacey Turner,Male,53,Nigeria,Returning,ORD024579,6/6/2024,6/10/2024,6/12/2024,2,Cancelled,PROD499,NovaTech Smartphones,Electronics,Smartphones,NovaTech,NextWave,4,474.42,1897.68,26.28,117.82,544.72,28.7,Accra,GIG,1,No,1843,290,No,Transfer,Mobile_App
CUST4485,Maurice Copeland,Female,54,Ghana,New,ORD024580,2/25/2024,2/29/2024,3/4/2024,4,Delivered,PROD161,OmniCore Women Wear,Fashion,Women Wear,OmniCore,GlobalTech,3,172.48,517.44,32.51,47.63,123.23,23.82,Lagos,UPS,5,No,3977,178,No,Transfer,Website
CUST8722,Andrew Jackson,Male,28,Kenya,Returning,ORD024581,12/1/2023,12/5/2023,12/8/2023,3,Pending,PROD980,Auralis Accessories,Electronics,Accessories,Auralis,PrimeSource,7,2161.88,15133.16,1.28,6.78,2624.31,17.34,Lagos,FedEx,0,Yes,964,34,Yes,Transfer,Mobile_App
CUST5303,Hannah Dixon,Male,25,Kenya,New,ORD024582,3/9/2023,3/14/2023,3/15/2023,1,Returned,PROD799,Auralis Cooling,Home Appliances,Cooling,Auralis,GlobalTech,2,989.44,1978.88,31.58,134.93,-161.08,-8.14,Lagos,FedEx,2,Yes,1577,201,No,Cash,Website
CUST3758,Rebekah Schultz,Male,65,Nigeria,New,ORD024583,6/15/2022,6/15/2022,6/16/2022,1,Cancelled,PROD275,NovaTech Laptops,Electronics,Laptops,NovaTech,SupplyHub Ltd,6,1705.9,10235.4,49.76,38.74,927.85,9.07,Abuja,UPS,2,No,2315,15,No,Cash,Store
CUST6981,Regina Brown,Male,60,Kenya,New,ORD024584,11/24/2022,11/29/2022,8/12/2022,9,Returned,PROD252,Auralis Women Wear,Fashion,Women Wear,Auralis,PrimeSource,5,246.28,1231.4,22.54,145.42,258.99,21.03,Lagos,DHL,1,No,1282,214,No,Cash,Store
CUST5990,Samantha Allison,Female,30,South Africa,Returning,ORD024585,8/1/2022,8/2/2022,2/8/2022,0,Returned,PROD922,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,5,227.65,1138.25,45.77,110.1,276.24,24.27,Lagos,GIG,1,No,1302,32,Yes,Wallet,Mobile_App
CUST1822,Julia Goodwin,Male,45,Ghana,Returning,ORD024586,8/16/2024,8/21/2024,8/20/2024,-1,Delivered,PROD933,Auralis Shoes,Fashion,Shoes,Auralis,SupplyHub Ltd,2,105.87,211.74,19.12,116.58,4.44,2.1,Lagos,UPS,4,No,4107,412,Yes,Transfer,Store
CUST3737,,Male,33,Ghana,Returning,ORD024587,7/9/2024,7/13/2024,7/13/2024,0,Pending,PROD885,OmniCore Consoles,Gaming,Consoles,OmniCore,PrimeSource,5,906.81,4534.05,59.44,120.86,454.63,10.03,Accra,UPS,4,No,832,75,No,Cash,Store
CUST4601,Cody Miller,Male,27,Nigeria,New,ORD024588,6/14/2024,6/17/2024,6/23/2024,6,Cancelled,PROD106,OmniCore Cooling,Home Appliances,Cooling,OmniCore,GlobalTech,3,314.42,943.26,46.1,124.37,142.71,15.13,Lagos,DHL,3,No,262,48,No,Transfer,Marketplace
CUST6807,Colton Randolph,Male,59,Ghana,Vip,ORD024589,3/29/2023,4/1/2023,4/11/2023,10,Delivered,PROD799,Zentrix Women Wear,Fashion,Women Wear,Zentrix,PrimeSource,7,221.32,1549.24,51.41,85.33,127.43,8.23,Lagos,DHL,3,No,251,17,Yes,Transfer,Store
CUST2602,Jeffrey Scott,Male,24,Ghana,Returning,ORD024590,3/27/2024,3/30/2024,6/4/2024,7,Cancelled,PROD421,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,PrimeSource,6,517.47,3104.82,35.22,80.57,42.99,1.38,Lagos,DHL,4,Yes,2210,79,Yes,Transfer,Store
CUST1214,Jessica Hill,Male,26,Nigeria,New,ORD024591,12/27/2023,12/30/2023,12/29/2023,-1,Cancelled,PROD543,Zentrix VR,Gaming,VR,Zentrix,PrimeSource,2,329.47,658.94,17.6,107.98,176.76,26.82,Lagos,FedEx,1,No,2563,502,No,Wallet,Website
CUST8951,Kevin Clark,Male,19,Kenya,Returning,ORD024592,7/1/2022,6/7/2022,7/12/2022,6,Delivered,PROD133,OmniCore Smartphones,Electronics,Smartphones,OmniCore,SupplyHub Ltd,2,1424.13,2848.26,38.81,126.19,1025.55,36.01,Lagos,FedEx,5,No,1768,181,Yes,Cash,Marketplace
CUST6877,Kayla Herrera,Female,43,Kenya,New,ORD024593,4/14/2024,4/15/2024,4/17/2024,2,Returned,PROD268,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,NextWave,1,877.48,877.48,7.62,141.76,-23.6,-2.69,Lagos,UPS,0,No,2595,126,No,Transfer,Mobile_App
CUST3087,Kevin Espinoza,Male,57,South Africa,Returning,ORD024594,12/9/2024,12/14/2024,12/15/2024,1,Returned,PROD560,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,NextWave,4,748.47,2993.88,45.85,84.22,-96.84,-3.23,Lagos,GIG,1,Yes,175,2,No,Card,Store
CUST2256,Virginia Salas,Male,26,Kenya,Returning,ORD024595,7/18/2024,7/18/2024,7/18/2024,0,Pending,PROD677,Auralis Accessories,Electronics,Accessories,Auralis,GlobalTech,6,1233.46,7400.76,52.17,8.9,189.78,2.56,Accra,UPS,4,Yes,3685,735,No,Cash,Marketplace
CUST1461,Tammy Allen,Female,51,Nigeria,New,ORD024596,9/17/2023,9/17/2023,9/27/2023,10,Cancelled,PROD314,NovaTech Laptops,Electronics,Laptops,NovaTech,GlobalTech,8,1092.71,8741.68,28.26,57.18,-481.1,-5.5,Lagos,UPS,2,No,263,24,No,Cash,Store
CUST4377,Whitney Washington,Male,24,Ghana,New,ORD024597,5/17/2022,5/20/2022,5/26/2022,6,Delivered,PROD416,OmniCore Smartphones,Electronics,Smartphones,OmniCore,NextWave,7,2466.47,17265.29,45.9,145.35,3046.93,17.65,Abuja,GIG,4,Yes,441,75,No,Cash,Store
CUST2930,Marissa Thomas,Female,19,Kenya,New,ORD024598,6/6/2024,11/6/2024,11/6/2024,0,Returned,PROD442,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,PrimeSource,8,426.18,3409.44,11.42,45.99,1301.93,38.19,Accra,DHL,3,No,1113,206,No,Cash,Marketplace
CUST1181,Taylor Mann,Female,43,Nigeria,Returning,ORD024599,5/27/2023,5/31/2023,6/1/2023,1,Delivered,PROD827,HyperGrid Accessories,Electronics,Accessories,HyperGrid,SupplyHub Ltd,1,1203.3,1203.3,14.26,57.17,302.48,25.14,Lagos,FedEx,0,Yes,3760,610,No,Cash,Store
CUST1188,Karen Johnson,Female,32,Ghana,New,ORD024600,11/7/2022,11/7/2022,11/16/2022,9,Pending,PROD718,Zentrix Men Wear,Fashion,Men Wear,Zentrix,PrimeSource,7,126.2,883.4,8.51,64.83,-13.05,-1.48,Abuja,GIG,4,Yes,4241,603,No,Cash,Mobile_App
CUST3023,Erik Harris,Male,30,Kenya,New,ORD024601,6/27/2022,1/7/2022,7/2/2022,1,Returned,PROD388,OmniCore Women Wear,Fashion,Women Wear,OmniCore,GlobalTech,5,55.19,275.95,9.67,125.86,-14.43,-5.23,Lagos,FedEx,5,Yes,4939,453,No,Wallet,Store
CUST3331,Jeremy Williamson,Male,37,Nigeria,Vip,ORD024602,8/22/2024,8/26/2024,8/28/2024,2,Returned,PROD223,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,PrimeSource,2,146.52,293.04,5.68,47.37,91.2,31.12,Lagos,GIG,2,No,3960,536,Yes,Card,Marketplace
CUST7936,George Brown,Female,57,Ghana,New,ORD024603,8/9/2022,11/8/2022,8/15/2022,4,Delivered,PROD931,OmniCore Women Wear,Fashion,Women Wear,OmniCore,PrimeSource,4,36.3,145.2,46.64,86.99,20.03,13.79,Accra,GIG,1,Yes,4032,326,No,Cash,Marketplace
CUST5644,Melissa Mitchell,Male,46,Ghana,New,ORD024604,5/28/2023,6/1/2023,6/10/2023,9,Returned,PROD413,Auralis Laptops,Electronics,Laptops,Auralis,NextWave,1,1328.01,1328.01,52.11,80.37,274.45,20.67,Abuja,GIG,1,Yes,907,121,No,Card,Store
CUST2889,Kim Green,Male,37,Kenya,Returning,ORD024605,6/20/2023,6/24/2023,6/25/2023,1,Delivered,PROD166,Zentrix VR,Gaming,VR,Zentrix,NextWave,6,267.86,1607.16,45.53,41.98,-39.67,-2.47,Lagos,UPS,5,No,4974,305,No,Wallet,Website
CUST2762,Monique Kelley,Female,34,Ghana,New,ORD024606,12/5/2022,12/4/2022,12/6/2022,2,Returned,PROD822,Auralis Smartphones,Electronics,Smartphones,Auralis,SupplyHub Ltd,6,1168.83,7012.98,54,66.81,2652.53,37.82,Lagos,GIG,0,Yes,1843,108,No,Wallet,Mobile_App
CUST4705,Mathew Goodwin,Male,59,Nigeria,New,ORD024607,11/25/2023,11/25/2023,11/26/2023,1,Returned,PROD546,OmniCore VR,Gaming,VR,OmniCore,NextWave,8,972.65,7781.2,18.85,95.61,-967.28,-12.43,Abuja,GIG,3,Yes,401,16,No,Card,Mobile_App
CUST6509,Gary Walsh,Male,26,Nigeria,New,ORD024608,2/27/2023,2/26/2023,3/8/2023,10,Returned,PROD855,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,GlobalTech,6,602.46,3614.76,42.05,139.43,1226.4,33.93,Lagos,DHL,2,No,2179,209,No,Card,Mobile_App
CUST4825,Deborah White,Female,32,Kenya,Returning,ORD024609,12/21/2023,12/26/2023,12/29/2023,3,Returned,PROD787,Auralis Consoles,Gaming,Consoles,Auralis,SupplyHub Ltd,4,575.29,2301.16,9.78,86.64,323.76,14.07,Abuja,FedEx,1,No,2008,308,Yes,Cash,Website
CUST4565,Philip Bell,Male,43,Kenya,New,ORD024610,8/20/2024,8/23/2024,8/28/2024,5,Returned,PROD531,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,PrimeSource,8,345.97,2767.76,54.62,145.61,271.39,9.81,Accra,FedEx,2,Yes,568,60,No,Cash,Store
CUST3538,John King,Female,59,South Africa,Vip,ORD024611,4/5/2023,4/4/2023,10/4/2023,6,Cancelled,PROD146,NovaTech Smartphones,Electronics,Smartphones,NovaTech,NextWave,6,678.83,4072.98,12.99,40.4,159.22,3.91,Lagos,GIG,5,No,2116,306,Yes,Wallet,Store
CUST9757,,Female,53,Kenya,New,ORD024612,3/7/2024,7/7/2024,7/13/2024,6,Cancelled,PROD323,HyperGrid Laptops,Electronics,Laptops,HyperGrid,PrimeSource,7,1306.79,9147.53,33.23,73.23,2651.87,28.99,Lagos,UPS,0,Yes,2689,441,No,Card,Store
CUST3800,Michael Martinez,Female,63,Ghana,Returning,ORD024613,6/12/2023,11/6/2023,6/21/2023,10,Delivered,PROD643,Auralis Accessories,Electronics,Accessories,Auralis,GlobalTech,6,1398.11,8388.66,42.5,87.58,2895.4,34.52,Abuja,DHL,0,Yes,522,37,Yes,Transfer,Marketplace
CUST1197,,Female,22,Kenya,Returning,ORD024614,7/5/2022,5/10/2022,5/17/2022,7,Returned,PROD871,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,SupplyHub Ltd,3,876.52,2629.56,11.75,17.77,-313.99,-11.94,Lagos,DHL,5,No,3593,88,No,Card,Marketplace
CUST2368,Steven Cooper,Male,43,Kenya,New,ORD024615,11/23/2023,11/28/2023,1/12/2023,3,Pending,PROD533,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,PrimeSource,4,487.2,1948.8,14.25,87.33,504.2,25.87,Lagos,FedEx,3,Yes,898,4,No,Transfer,Store
CUST8896,,Male,52,Ghana,Returning,ORD024616,12/24/2023,12/26/2023,12/30/2023,4,Delivered,PROD697,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,PrimeSource,2,617.59,1235.18,41.92,48.34,432.13,34.99,Lagos,FedEx,2,No,2812,509,No,Card,Website
CUST5722,Mr. David Frazier,Male,31,Ghana,New,ORD024617,1/17/2024,1/19/2024,1/29/2024,10,Returned,PROD810,OmniCore Shoes,Fashion,Shoes,OmniCore,NextWave,8,263.15,2105.2,52.05,91.33,-200.94,-9.54,Accra,DHL,4,Yes,1213,166,No,Wallet,Website
CUST2391,Dawn Vasquez,Male,36,South Africa,Returning,ORD024618,5/12/2023,5/15/2023,5/21/2023,6,Delivered,PROD251,HyperGrid Women Wear,Fashion,Women Wear,HyperGrid,PrimeSource,1,216.93,216.93,19.12,135.4,-17.26,-7.96,Lagos,FedEx,1,No,681,90,Yes,Transfer,Store
CUST5687,Michael Vargas,Male,31,Nigeria,New,ORD024619,8/23/2022,8/26/2022,8/25/2022,-1,Delivered,PROD319,OmniCore VR,Gaming,VR,OmniCore,PrimeSource,5,605.56,3027.8,28.65,93.87,501.94,16.58,Lagos,FedEx,1,No,4602,609,No,Transfer,Store
CUST2417,Jill Powell,Male,19,Nigeria,Vip,ORD024620,7/8/2023,7/10/2023,7/14/2023,4,Returned,PROD170,HyperGrid VR,Gaming,VR,HyperGrid,PrimeSource,6,553.96,3323.76,37.99,10.96,1256.92,37.82,Lagos,DHL,4,Yes,2929,400,Yes,Wallet,Website
CUST9806,Ryan Pierce,Male,39,Kenya,New,ORD024621,6/11/2023,6/14/2023,6/20/2023,6,Returned,PROD847,Auralis Kitchen,Home Appliances,Kitchen,Auralis,GlobalTech,7,486.71,3406.97,26.96,93.12,283.02,8.31,Lagos,FedEx,3,Yes,361,36,No,Cash,Store
CUST6089,Lisa Gray,Male,24,Kenya,Returning,ORD024622,3/2/2023,2/3/2023,3/6/2023,4,Delivered,PROD932,NovaTech Laptops,Electronics,Laptops,NovaTech,PrimeSource,4,2397.77,9591.08,10.36,110.22,-1350.32,-14.08,Accra,DHL,1,Yes,2409,236,No,Cash,Marketplace
CUST3310,Holly Jackson,Female,34,Nigeria,Returning,ORD024623,8/28/2022,8/30/2022,8/30/2022,0,Returned,PROD800,Zentrix Smartphones,Electronics,Smartphones,Zentrix,NextWave,1,2035.07,2035.07,49.35,33.71,494.09,24.28,Lagos,DHL,5,No,201,28,No,Wallet,Marketplace
CUST6272,Elizabeth Hill,Female,44,Ghana,New,ORD024624,2/18/2022,2/23/2022,2/22/2022,-1,Delivered,PROD960,Zentrix Men Wear,Fashion,Men Wear,Zentrix,NextWave,1,243.27,243.27,31.93,86.42,75.83,31.17,Lagos,GIG,3,Yes,569,59,No,Transfer,Marketplace
CUST6664,Angela Crawford,Male,31,Nigeria,New,ORD024625,12/27/2024,12/26/2024,12/27/2024,1,Pending,PROD455,NovaTech Accessories,Electronics,Accessories,NovaTech,GlobalTech,2,864.66,1729.32,7.78,89.3,653.54,37.79,Lagos,DHL,5,Yes,3972,314,No,Card,Mobile_App
CUST5422,Catherine Moreno DVM,Female,39,South Africa,New,ORD024626,11/21/2022,11/24/2022,11/29/2022,5,Cancelled,PROD438,NovaTech Accessories,Electronics,Accessories,NovaTech,GlobalTech,4,2058.02,8232.08,1.91,56.7,2514.97,30.55,Accra,FedEx,4,No,4466,263,No,Cash,Store
CUST6242,Diana Gonzalez,Male,58,South Africa,Vip,ORD024627,11/30/2022,5/12/2022,5/12/2022,0,Returned,PROD653,NovaTech Cleaning,Home Appliances,Cleaning,NovaTech,PrimeSource,1,1482.25,1482.25,51.77,102.1,126.56,8.54,Abuja,FedEx,3,No,2178,329,No,Card,Marketplace
CUST9038,Ronald Smith,Female,50,Ghana,New,ORD024628,2/12/2024,2/14/2024,2/18/2024,4,Pending,PROD207,Zentrix Accessories,Electronics,Accessories,Zentrix,NextWave,1,521.64,521.64,0.13,107.72,96.73,18.54,Lagos,UPS,1,No,1650,255,No,Transfer,Store
CUST5179,James Brown,Male,33,Nigeria,New,ORD024629,9/23/2023,9/23/2023,1/10/2023,8,Returned,PROD279,Auralis Smartphones,Electronics,Smartphones,Auralis,PrimeSource,2,1502.6,3005.2,3.23,89.55,837.12,27.86,Lagos,DHL,3,Yes,538,50,No,Cash,Website
CUST6326,Andre Burke,Female,44,Kenya,New,ORD024630,8/17/2023,8/19/2023,8/22/2023,3,Returned,PROD681,OmniCore Men Wear,Fashion,Men Wear,OmniCore,PrimeSource,2,34.79,69.58,4.15,148.56,1.08,1.55,Lagos,FedEx,5,No,1409,240,No,Transfer,Marketplace
CUST6814,Mark Freeman,Female,56,Ghana,Returning,ORD024631,6/3/2024,6/6/2024,12/6/2024,6,Returned,PROD290,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,NextWave,7,202.82,1419.74,19.92,115.6,560.19,39.46,Lagos,DHL,4,Yes,3472,78,Yes,Transfer,Store
CUST4539,Adrian Fowler,Female,20,Nigeria,New,ORD024632,5/1/2023,2/5/2023,2/5/2023,0,Returned,PROD433,NovaTech VR,Gaming,VR,NovaTech,SupplyHub Ltd,4,200.92,803.68,44.45,74.07,-106.86,-13.3,Lagos,GIG,3,No,4309,254,No,Cash,Store
CUST6200,Tracy Walker,Male,59,Nigeria,Returning,ORD024633,10/23/2023,10/26/2023,1/11/2023,30,Pending,PROD919,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,GlobalTech,6,835.18,5011.08,34.76,147.86,1576.09,31.45,Lagos,DHL,3,Yes,3056,286,Yes,Card,Marketplace
CUST4253,Corey Robinson,Male,39,Ghana,New,ORD024634,1/21/2024,1/24/2024,1/31/2024,7,Returned,PROD972,HyperGrid Shoes,Fashion,Shoes,HyperGrid,GlobalTech,2,183.44,366.88,3.55,34.27,-3.39,-0.92,Abuja,FedEx,3,No,3506,499,No,Transfer,Marketplace
CUST6521,Tracy Baker,Female,49,Ghana,Returning,ORD024635,12/25/2024,12/26/2024,1/2/2025,7,Delivered,PROD421,HyperGrid Shoes,Fashion,Shoes,HyperGrid,SupplyHub Ltd,2,123.78,247.56,22.62,57.19,12.83,5.18,Lagos,FedEx,3,No,3415,499,No,Transfer,Marketplace
CUST8776,John Harris,Male,42,South Africa,New,ORD024636,8/11/2022,8/15/2022,8/14/2022,-1,Returned,PROD971,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,PrimeSource,6,1399.41,8396.46,0.49,80.72,1632.66,19.44,Accra,DHL,2,Yes,280,12,No,Card,Store
CUST3558,Dr. Melanie Edwards MD,Female,60,Kenya,New,ORD024637,9/28/2022,9/30/2022,10/5/2022,5,Pending,PROD289,Zentrix Consoles,Gaming,Consoles,Zentrix,NextWave,8,177.39,1419.12,51.28,138,-21.84,-1.54,Abuja,GIG,1,No,1954,204,No,Cash,Website
CUST5624,Jessica Schmidt,Male,35,Kenya,New,ORD024638,7/17/2023,7/17/2023,7/16/2023,-1,Pending,PROD743,Zentrix Laptops,Electronics,Laptops,Zentrix,PrimeSource,4,343.56,1374.24,15.96,55.93,304.87,22.18,Abuja,FedEx,4,No,3369,224,No,Wallet,Website
CUST3596,Gina Gray,Male,32,South Africa,New,ORD024639,4/1/2024,4/3/2024,4/12/2024,9,Cancelled,PROD164,NovaTech Cooling,Home Appliances,Cooling,NovaTech,SupplyHub Ltd,4,712.36,2849.44,4.51,72.8,271.77,9.54,Abuja,DHL,0,Yes,2197,417,No,Transfer,Marketplace
CUST3035,Donald Henderson,Female,51,South Africa,Returning,ORD024640,11/2/2023,2/13/2023,2/13/2023,0,Returned,PROD816,Auralis Gaming Accessories,Gaming,Gaming Accessories,Auralis,NextWave,7,952.38,6666.66,31.04,61.07,2332.41,34.99,Abuja,GIG,3,No,3116,472,No,Cash,Marketplace
CUST7723,Elizabeth Hutchinson,Female,19,Nigeria,Vip,ORD024641,5/30/2022,6/3/2022,6/2/2022,-1,Pending,PROD862,HyperGrid Gaming Accessories,Gaming,Gaming Accessories,HyperGrid,NextWave,4,867.71,3470.84,55.7,105.05,291.56,8.4,Lagos,FedEx,2,Yes,1145,115,No,Cash,Marketplace
CUST2821,Vanessa Hart,Male,25,Nigeria,Returning,ORD024642,4/10/2023,9/4/2023,4/14/2023,5,Delivered,PROD723,Auralis Men Wear,Fashion,Men Wear,Auralis,SupplyHub Ltd,6,70.16,420.96,48.03,66.48,78.61,18.67,Abuja,DHL,3,Yes,4139,185,Yes,Card,Marketplace
CUST9647,Beverly Tanner,Female,62,Kenya,Vip,ORD024643,6/29/2023,6/29/2023,9/7/2023,10,Pending,PROD518,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,GlobalTech,1,405.62,405.62,58.11,94.93,55.73,13.74,Lagos,DHL,4,No,3950,667,No,Card,Marketplace
CUST7936,Kelly Reed,Male,52,Kenya,New,ORD024644,6/16/2023,6/20/2023,6/28/2023,8,Cancelled,PROD166,Zentrix Men Wear,Fashion,Men Wear,Zentrix,PrimeSource,5,274.73,1373.65,5.15,17.72,254.1,18.5,Lagos,DHL,5,No,1885,328,No,Wallet,Mobile_App
CUST3030,Tonya Garcia,Female,40,Kenya,New,ORD024645,6/7/2024,7/9/2024,7/11/2024,2,Cancelled,PROD186,Zentrix Consoles,Gaming,Consoles,Zentrix,SupplyHub Ltd,7,747.19,5230.33,16.62,46.55,1677.39,32.07,Lagos,FedEx,0,Yes,4819,944,No,Transfer,Marketplace
CUST4424,Carlos Miller,Female,31,South Africa,Returning,ORD024646,11/17/2023,11/21/2023,11/29/2023,8,Delivered,PROD718,Zentrix Consoles,Gaming,Consoles,Zentrix,GlobalTech,4,553.91,2215.64,52.83,132.35,405.73,18.31,Lagos,DHL,3,Yes,2819,494,No,Card,Website
